METADATA
BURST SEARCH PARAMETERS
reduction_mode,1
arrival_threshold,0.0005
min_neighbors,15
min_photons_per_burst,50
time_resolution,1.25e-08
alex_period,0.0001
first_half,5e-05
green_laser_on,0.0
green_laser_off,4.7e-05
red_laser_on,5.2e-05
red_laser_off,0.0001
THRESHOLDS
reduction_mode,1
arrival_threshold,0.0005
min_neighbors,15
min_photons_per_burst,50
time_resolution,1.25e-08
alex_period,0.0001
first_half,5e-05
green_laser_on,0.0
green_laser_off,4.7e-05
red_laser_on,5.2e-05
red_laser_off,0.0001
DATA
Bin Centres,E Histogram,S Histogram
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,21.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,20.0,28.0,34.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,18.0,0.0,49.0,0.0,27.0,10.0,39.0,32.0,0.0,17.0,0.0,48.0,0.0,0.0,80.0,0.0,7.0,22.0,0.0,31.0,64.0,73.0,27.0,0.0,44.0,45.0,55.0,0.0,12.0,32.0,41.0,187.0,0.0,70.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,0.0,15.0,17.0,33.0,0.0,52.0,0.0,23.0,0.0,11.0,36.0,0.0,35.0,17.0,0.0,10.0,0.0,32.0,33.0,17.0,0.0,78.0,0.0,0.0,43.0,27.0,67.0,44.0,19.0,0.0,85.0,47.0,0.0,37.0,0.0,56.0,16.0,52.0,48.0,38.0,40.0,22.0,24.0,68.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,17.0,39.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,33.0,0.0,9.0,31.0,0.0,0.0,25.0,0.0,16.0,0.0,57.0,28.0,33.0,54.0,0.0,134.0,43.0,0.0,0.0,26.0,64.0,0.0,0.0,0.0,135.0,0.0,25.0,89.0,0.0,21.0,22.0,0.0,0.0,8.0,137.0,54.0,14.0,0.0,106.0,111.0,52.0,42.0,13.0,134.0,66.0,0.0,26.0,19.0,0.0,24.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,42.0,0.0,40.0,0.0,21.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,80.0,29.0,21.0,13.0,33.0,18.0,0.0,21.0,0.0,49.0,93.0,31.0,16.0,19.0,28.0,23.0,108.0,31.0,16.0,20.0,0.0,74.0,62.0,80.0,0.0,28.0,76.0,0.0,56.0,0.0,65.0,43.0,17.0,30.0,0.0,20.0,67.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,19.0,18.0,28.0,0.0,0.0,0.0,0.0,36.0,20.0,17.0,33.0,0.0,0.0,0.0,60.0,0.0,68.0,0.0,9.0,0.0,108.0,38.0,0.0,0.0,34.0,31.0,65.0,0.0,42.0,20.0,60.0,35.0,12.0,22.0,0.0,13.0,56.0,22.0,0.0,0.0,30.0,0.0,22.0,69.0,17.0,0.0,51.0,68.0,0.0,110.0,65.0,22.0,51.0,0.0,25.0,38.0,109.0,18.0,64.0,14.0,23.0,16.0,9.0,19.0,72.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,12.0,38.0,17.0,11.0,16.0,44.0,0.0,57.0,29.0,19.0,0.0,27.0,40.0,0.0,0.0,0.0,0.0,10.0,70.0,19.0,28.0,117.0,20.0,0.0,113.0,0.0,37.0,80.0,0.0,48.0,38.0,79.0,40.0,117.0,0.0,0.0,82.0,0.0,0.0,84.0,88.0,58.0,88.0,26.0,53.0,23.0,49.0,60.0,43.0,51.0,18.0,38.0,55.0,172.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,80.0,23.0,0.0,21.0,0.0,0.0,15.0,18.0,28.0,0.0,13.0,38.0,31.0,36.0,0.0,0.0,49.0,16.0,0.0,23.0,65.0,24.0,33.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,48.0,41.0,11.0,0.0,62.0,54.0,0.0,0.0,68.0,0.0,29.0,41.0,111.0,20.0,30.0,28.0,54.0,56.0,0.0,91.0,11.0,49.0,0.0,114.0,102.0,9.0,23.0,0.0,163.0,0.0,34.0,36.0,38.0,90.0,15.0,0.0,81.0,0.0,53.0,0.0,0.0,0.0,34.0,41.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,77.0,0.0,9.0,69.0,0.0,47.0,0.0,0.0,21.0,0.0,73.0,38.0,0.0,12.0,32.0,0.0,0.0,0.0,13.0,0.0,15.0,29.0,14.0,0.0,25.0,44.0,30.0,17.0,56.0,0.0,66.0,43.0,0.0,43.0,33.0,146.0,0.0,0.0,41.0,0.0,55.0,13.0,16.0,0.0,74.0,0.0,177.0,28.0,16.0,40.0,0.0,0.0,130.0,53.0,0.0,81.0,111.0,49.0,57.0,43.0,46.0,49.0,62.0,18.0,65.0,42.0,52.0,16.0,125.0,47.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,0.0,0.0,39.0,0.0,0.0,24.0,0.0,39.0,0.0,24.0,13.0,38.0,55.0,34.0,0.0,0.0,0.0,22.0,13.0,114.0,0.0,0.0,24.0,89.0,0.0,26.0,33.0,110.0,16.0,19.0,12.0,0.0,25.0,47.0,85.0,0.0,25.0,23.0,51.0,56.0,16.0,46.0,48.0,0.0,22.0,23.0,0.0,89.0,25.0,0.0,14.0,24.0,25.0,48.0,28.0,18.0,0.0,21.0,23.0,71.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,21.0,17.0,0.0,16.0,37.0,0.0,0.0,34.0,11.0,0.0,0.0,23.0,55.0,0.0,28.0,16.0,18.0,22.0,89.0,72.0,0.0,0.0,34.0,35.0,19.0,30.0,33.0,18.0,69.0,70.0,31.0,0.0,30.0,49.0,88.0,66.0,31.0,20.0,18.0,0.0,41.0,76.0,51.0,21.0,22.0,41.0,0.0,81.0,47.0,66.0,70.0,39.0,105.0,32.0,34.0,79.0,19.0,35.0,22.0,88.0,17.0,29.0,65.0,12.0,76.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
